ano,uf,municipio,pib_pc
2020,MA,senador alexandre costa," 8.440,28 "
2020,MA,senador la rocque," 12.267,64 "
2020,MA,serrano do maranhão," 6.012,65 "
2020,MA,sítio novo," 10.462,59 "
2020,MA,sucupira do norte," 9.908,31 "
2020,MA,sucupira do riachão," 7.234,57 "
2020,MA,tasso fragoso," 260.020,65 "
2020,MA,timbiras," 5.938,46 "
2020,MA,timon," 12.311,17 "
2020,MA,trizidela do vale," 12.419,71 "
2020,MA,tufilândia," 8.683,52 "
2020,MA,tuntum," 8.245,72 "
2020,MA,turiaçu," 7.372,06 "
2020,MA,turilândia," 7.023,24 "
2020,MA,tutóia," 7.306,30 "
2020,MA,urbano santos," 6.416,85 "
2020,MA,vargem grande," 6.630,45 "
2020,MA,viana," 8.663,99 "
2020,MA,vila nova dos martírios," 10.104,78 "
2020,MA,vitória do mearim," 7.895,55 "
2020,MA,vitorino freire," 8.444,18 "
2020,MA,zé doca," 8.779,78 "
2020,PI,acauã," 8.819,73 "
2020,PI,agricolândia," 8.453,12 "
2020,PI,água branca," 12.537,11 "
2020,PI,alagoinha do piauí," 8.772,48 "
2020,PI,alegrete do piauí," 11.207,05 "
2020,PI,alto longá," 8.341,81 "
2020,PI,altos," 11.770,84 "
2020,PI,alvorada do gurguéia," 13.717,24 "
2020,PI,amarante," 10.342,85 "
2020,PI,angical do piauí," 9.859,80 "
2020,PI,anísio de abreu," 9.298,27 "
2020,PI,antônio almeida," 41.997,77 "
2020,PI,aroazes," 9.489,48 "
2020,PI,aroeiras do itaim," 10.072,06 "
2020,PI,arraial," 9.336,01 "
2020,PI,assunção do piauí," 7.026,24 "
2020,PI,avelino lopes," 7.913,71 "
2020,PI,baixa grande do ribeiro," 105.367,32 "
2020,PI,barra d'alcântara," 10.170,31 "
2020,PI,barras," 9.950,15 "
2020,PI,barreiras do piauí," 37.497,16 "
2020,PI,barro duro," 12.134,83 "
2020,PI,batalha," 8.122,58 "
2020,PI,bela vista do piauí," 10.949,65 "
2020,PI,belém do piauí," 11.097,62 "
2020,PI,beneditinos," 8.471,44 "
2020,PI,bertolínia," 12.631,63 "
2020,PI,betânia do piauí," 9.205,41 "
2020,PI,boa hora," 9.327,21 "
2020,PI,bocaina," 11.796,18 "
2020,PI,bom jesus," 44.512,93 "
2020,PI,bom princípio do piauí," 11.027,67 "
2020,PI,bonfim do piauí," 8.610,57 "
2020,PI,boqueirão do piauí," 8.038,99 "
2020,PI,brasileira," 7.817,64 "
2020,PI,brejo do piauí," 10.111,06 "
2020,PI,buriti dos lopes," 9.743,51 "
2020,PI,buriti dos montes," 8.364,81 "
2020,PI,cabeceiras do piauí," 7.465,54 "
2020,PI,cajazeiras do piauí," 8.489,11 "
2020,PI,cajueiro da praia," 12.111,96 "
2020,PI,caldeirão grande do piauí," 29.732,70 "
2020,PI,campinas do piauí," 9.334,61 "
2020,PI,campo alegre do fidalgo," 9.345,47 "
2020,PI,campo grande do piauí," 10.597,80 "
2020,PI,campo largo do piauí," 7.119,85 "
2020,PI,campo maior," 14.081,19 "
2020,PI,canavieira," 9.918,17 "
2020,PI,canto do buriti," 12.343,66 "
2020,PI,capitão de campos," 8.596,85 "
2020,PI,capitão gervásio oliveira," 9.485,14 "
2020,PI,caracol," 9.389,49 "
2020,PI,caraúbas do piauí," 9.359,66 "
2020,PI,caridade do piauí," 9.877,66 "
2020,PI,castelo do piauí," 9.453,46 "
2020,PI,caxingó," 9.220,78 "
2020,PI,cocal," 9.092,64 "
2020,PI,cocal de telha," 9.005,05 "
2020,PI,cocal dos alves," 8.828,28 "
2020,PI,coivaras," 9.645,55 "
2020,PI,colônia do gurguéia," 9.784,95 "
2020,PI,colônia do piauí," 8.172,49 "
2020,PI,conceição do canindé," 12.393,67 "
2020,PI,coronel josé dias," 9.406,99 "
2020,PI,corrente," 19.340,59 "
2020,PI,cristalândia do piauí," 8.306,38 "
2020,PI,cristino castro," 10.948,51 "
2020,PI,curimatá," 10.662,46 "
2020,PI,currais," 66.303,65 "
2020,PI,curralinhos," 7.820,74 "
2020,PI,curral novo do piauí," 12.172,27 "
2020,PI,demerval lobão," 14.202,78 "
2020,PI,dirceu arcoverde," 8.847,46 "
2020,PI,dom expedito lopes," 11.379,18 "
2020,PI,domingos mourão," 9.576,01 "
2020,PI,dom inocêncio," 10.043,03 "
2020,PI,elesbão veloso," 10.458,60 "
2020,PI,eliseu martins," 10.497,90 "
2020,PI,esperantina," 10.881,53 "
2020,PI,fartura do piauí," 7.914,85 "
2020,PI,flores do piauí," 9.890,89 "
2020,PI,floresta do piauí," 9.532,49 "
2020,PI,floriano," 21.866,04 "
2020,PI,francinópolis," 7.817,02 "
2020,PI,francisco ayres," 9.856,56 "
2020,PI,francisco macedo," 10.864,74 "
2020,PI,francisco santos," 8.856,99 "
2020,PI,fronteiras," 10.158,38 "
2020,PI,geminiano," 10.318,12 "
2020,PI,gilbués," 28.731,95 "
2020,PI,guadalupe," 52.659,38 "
2020,PI,guaribas," 9.296,46 "
2020,PI,hugo napoleão," 8.229,71 "
2020,PI,ilha grande," 8.467,91 "
2020,PI,inhuma," 9.993,08 "
2020,PI,ipiranga do piauí," 8.121,33 "
2020,PI,isaías coelho," 9.341,78 "
2020,PI,itainópolis," 9.009,69 "
2020,PI,itaueira," 11.589,82 "
2020,PI,jacobina do piauí," 10.244,47 "
2020,PI,jaicós," 10.107,94 "
2020,PI,jardim do mulato," 7.711,23 "
2020,PI,jatobá do piauí," 10.570,54 "
2020,PI,jerumenha," 10.792,44 "
2020,PI,joão costa," 21.329,08 "
2020,PI,joaquim pires," 7.468,44 "
2020,PI,joca marques," 8.209,22 "
2020,PI,josé de freitas," 9.650,85 "
2020,PI,juazeiro do piauí," 11.055,70 "
2020,PI,júlio borges," 13.124,27 "
2020,PI,jurema," 9.002,88 "
2020,PI,lagoinha do piauí," 13.026,61 "
2020,PI,lagoa alegre," 8.532,94 "
2020,PI,lagoa do barro do piauí," 75.766,60 "
2020,PI,lagoa de são francisco," 7.822,03 "
2020,PI,lagoa do piauí," 16.365,94 "
2020,PI,lagoa do sítio," 8.801,75 "
2020,PI,landri sales," 16.600,66 "
2020,PI,luís correia," 11.442,15 "
2020,PI,luzilândia," 8.730,55 "
2020,PI,madeiro," 7.725,70 "
2020,PI,manoel emídio," 10.004,77 "
2020,PI,marcolândia," 17.948,05 "
2020,PI,marcos parente," 10.555,49 "
2020,PI,massapê do piauí," 8.209,64 "
2020,PI,matias olímpio," 8.255,86 "
2020,PI,miguel alves," 8.293,41 "
2020,PI,miguel leão," 17.413,14 "
2020,PI,milton brandão," 8.248,41 "
2020,PI,monsenhor gil," 10.232,84 "
2020,PI,monsenhor hipólito," 11.598,76 "
2020,PI,monte alegre do piauí," 23.522,87 "
2020,PI,morro cabeça no tempo," 7.749,96 "
2020,PI,morro do chapéu do piauí," 8.654,41 "
2020,PI,murici dos portelas," 7.666,11 "
2020,PI,nazaré do piauí," 8.830,34 "
2020,PI,nazária," 11.166,15 "
2020,PI,nossa senhora de nazaré," 8.695,81 "
2020,PI,nossa senhora dos remédios," 8.561,50 "
2020,PI,novo oriente do piauí," 8.112,51 "
2020,PI,novo santo antônio," 9.389,81 "
2020,PI,oeiras," 14.544,80 "
2020,PI,olho d'água do piauí," 10.536,77 "
2020,PI,padre marcos," 10.899,55 "
2020,PI,paes landim," 10.482,02 "
2020,PI,pajeú do piauí," 14.362,24 "
2020,PI,palmeira do piauí," 25.623,29 "
2020,PI,palmeirais," 8.587,18 "
2020,PI,paquetá," 10.645,78 "
2020,PI,parnaguá," 10.513,11 "
2020,PI,parnaíba," 17.021,64 "
2020,PI,passagem franca do piauí," 9.598,89 "
2020,PI,patos do piauí," 8.910,23 "
2020,PI,pau d'arco do piauí," 7.799,23 "
2020,PI,paulistana," 12.296,03 "
2020,PI,pavussu," 9.690,34 "
2020,PI,pedro ii," 9.205,86 "
2020,PI,pedro laurentino," 10.773,67 "
2020,PI,nova santa rita," 10.047,32 "
2020,PI,picos," 22.447,51 "
2020,PI,pimenteiras," 8.606,05 "
2020,PI,pio ix," 11.241,12 "
2020,PI,piracuruca," 11.622,54 "
2020,PI,piripiri," 14.159,14 "
2020,PI,porto," 8.081,11 "
2020,PI,porto alegre do piauí," 10.612,27 "
2020,PI,prata do piauí," 8.673,02 "
2020,PI,queimada nova," 13.252,51 "
2020,PI,redenção do gurguéia," 9.934,44 "
2020,PI,regeneração," 12.146,03 "
2020,PI,riacho frio," 10.302,28 "
2020,PI,ribeira do piauí," 41.373,16 "
2020,PI,ribeiro gonçalves," 62.510,95 "
2020,PI,rio grande do piauí," 8.894,18 "
2020,PI,santa cruz do piauí," 9.877,94 "
2020,PI,santa cruz dos milagres," 10.275,43 "
2020,PI,santa filomena," 79.755,28 "
2020,PI,santa luz," 9.592,38 "
2020,PI,santana do piauí," 8.441,59 "
2020,PI,santa rosa do piauí," 8.853,54 "
2020,PI,santo antônio de lisboa," 11.138,37 "
2020,PI,santo antônio dos milagres," 7.728,84 "
2020,PI,santo inácio do piauí," 9.867,06 "
2020,PI,são braz do piauí," 9.053,61 "
2020,PI,são félix do piauí," 10.564,33 "
2020,PI,são francisco de assis do piauí," 9.122,43 "
2020,PI,são francisco do piauí," 8.823,96 "
2020,PI,são gonçalo do gurguéia," 17.604,18 "
2020,PI,são gonçalo do piauí," 10.104,23 "
2020,PI,são joão da canabrava," 10.170,74 "
2020,PI,são joão da fronteira," 9.475,72 "
2020,PI,são joão da serra," 9.737,59 "
2020,PI,são joão da varjota," 7.098,86 "
2020,PI,são joão do arraial," 7.770,35 "
2020,PI,são joão do piauí," 21.694,23 "
2020,PI,são josé do divino," 10.462,58 "
2020,PI,são josé do peixe," 10.577,53 "
2020,PI,são josé do piauí," 10.166,95 "
2020,PI,são julião," 9.082,15 "
2020,PI,são lourenço do piauí," 8.883,89 "
2020,PI,são luis do piauí," 9.391,28 "
2020,PI,são miguel da baixa grande," 10.330,77 "
2020,PI,são miguel do fidalgo," 9.378,91 "
2020,PI,são miguel do tapuio," 8.543,38 "
2020,PI,são pedro do piauí," 8.301,66 "
2020,PI,são raimundo nonato," 15.669,40 "
2020,PI,sebastião barros," 12.095,66 "
2020,PI,sebastião leal," 40.903,41 "
2020,PI,sigefredo pacheco," 7.520,14 "
2020,PI,simões," 19.456,17 "
2020,PI,simplício mendes," 15.128,68 "
2020,PI,socorro do piauí," 8.935,91 "
2020,PI,sussuapara," 10.800,55 "
2020,PI,tamboril do piauí," 10.218,68 "
2020,PI,tanque do piauí," 11.869,59 "
2020,PI,teresina," 24.858,31 "
2020,PI,união," 9.139,08 "
2020,PI,uruçuí," 88.333,18 "
2020,PI,valença do piauí," 12.566,07 "
2020,PI,várzea branca," 9.398,92 "
2020,PI,várzea grande," 9.115,19 "
2020,PI,vera mendes," 9.707,50 "
2020,PI,vila nova do piauí," 11.939,48 "
2020,PI,wall ferraz," 8.382,70 "
2020,CE,abaiara," 9.158,04 "
2020,CE,acarape," 10.317,47 "
2020,CE,acaraú," 13.261,89 "
2020,CE,acopiara," 9.432,25 "
2020,CE,aiuaba," 8.642,90 "
2020,CE,alcântaras," 7.674,08 "
2020,CE,altaneira," 8.560,21 "
2020,CE,alto santo," 11.725,03 "
2020,CE,amontada," 12.195,24 "
2020,CE,antonina do norte," 9.279,79 "
2020,CE,apuiarés," 7.642,48 "
2020,CE,aquiraz," 42.147,15 "
2020,CE,aracati," 19.713,63 "
2020,CE,aracoiaba," 9.885,68 "
2020,CE,ararendá," 8.097,17 "
2020,CE,araripe," 8.762,18 "
2020,CE,aratuba," 13.301,76 "
2020,CE,arneiroz," 8.467,35 "
2020,CE,assaré," 11.597,22 "
2020,CE,aurora," 8.649,66 "
2020,CE,baixio," 10.232,14 "
2020,CE,banabuiú," 11.453,61 "
2020,CE,barbalha," 19.552,45 "
2020,CE,barreira," 9.089,71 "
2020,CE,barro," 9.940,27 "
2020,CE,barroquinha," 8.169,54 "
2020,CE,baturité," 11.616,09 "
2020,CE,beberibe," 17.933,94 "
2020,CE,bela cruz," 8.152,92 "
2020,CE,boa viagem," 9.284,37 "
2020,CE,brejo santo," 14.200,26 "
2020,CE,camocim," 11.558,46 "
2020,CE,campos sales," 11.256,58 "
2020,CE,canindé," 12.879,01 "
2020,CE,capistrano," 10.611,27 "
2020,CE,caridade," 7.855,74 "
2020,CE,cariré," 9.460,38 "
2020,CE,caririaçu," 9.186,37 "
2020,CE,cariús," 8.778,94 "
2020,CE,carnaubal," 8.613,36 "
2020,CE,cascavel," 13.215,06 "
2020,CE,catarina," 6.695,21 "
2020,CE,catunda," 10.064,47 "
2020,CE,caucaia," 19.873,31 "
2020,CE,cedro," 8.835,04 "
2020,CE,chaval," 7.770,61 "
2020,CE,choró," 12.734,33 "
2020,CE,chorozinho," 16.662,27 "
2020,CE,coreaú," 8.215,03 "
2020,CE,crateús," 11.910,99 "
2020,CE,crato," 12.922,73 "
2020,CE,croatá," 11.348,00 "
2020,CE,cruz," 11.839,21 "
2020,CE,deputado irapuan pinheiro," 9.105,25 "
2020,CE,ereré," 9.259,84 "
2020,CE,eusébio," 58.604,18 "
2020,CE,farias brito," 10.748,94 "
2020,CE,forquilha," 10.153,68 "
2020,CE,fortaleza," 24.253,93 "
2020,CE,fortim," 14.311,56 "
2020,CE,frecheirinha," 16.530,18 "
2020,CE,general sampaio," 10.022,93 "
2020,CE,graça," 8.107,93 "
2020,CE,granja," 7.976,43 "
2020,CE,granjeiro," 9.762,29 "
2020,CE,groaíras," 8.666,22 "
2020,CE,guaiúba," 8.231,80 "
2020,CE,guaraciaba do norte," 15.609,13 "
2020,CE,guaramiranga," 14.182,54 "
2020,CE,hidrolândia," 8.390,94 "
2020,CE,horizonte," 25.074,33 "
2020,CE,ibaretama," 9.285,37 "
2020,CE,ibiapina," 13.413,88 "
2020,CE,ibicuitinga," 8.893,02 "
2020,CE,icapuí," 18.804,37 "
2020,CE,icó," 9.974,63 "
2020,CE,iguatu," 17.001,56 "
2020,CE,independência," 11.360,79 "
2020,CE,ipaporanga," 8.278,73 "
2020,CE,ipaumirim," 10.722,96 "
2020,CE,ipu," 11.170,26 "
2020,CE,ipueiras," 8.142,13 "
2020,CE,iracema," 12.240,15 "
2020,CE,irauçuba," 7.899,33 "
2020,CE,itaiçaba," 9.726,35 "
2020,CE,itaitinga," 23.330,76 "
2020,CE,itapajé," 10.655,60 "
2020,CE,itapipoca," 12.210,38 "
2020,CE,itapiúna," 7.944,20 "
2020,CE,itarema," 16.498,65 "
2020,CE,itatira," 7.302,96 "
2020,CE,jaguaretama," 11.306,81 "
2020,CE,jaguaribara," 12.327,89 "
2020,CE,jaguaribe," 16.054,82 "
2020,CE,jaguaruana," 14.165,41 "
2020,CE,jardim," 9.576,90 "
2020,CE,jati," 14.536,25 "
2020,CE,jijoca de jericoacoara," 21.191,38 "
2020,CE,juazeiro do norte," 17.354,57 "
2020,CE,jucás," 11.072,76 "
2020,CE,lavras da mangabeira," 9.065,59 "
2020,CE,limoeiro do norte," 20.414,96 "
2020,CE,madalena," 8.115,58 "
2020,CE,maracanaú," 43.116,46 "
2020,CE,maranguape," 11.511,56 "
2020,CE,marco," 12.396,07 "
2020,CE,martinópole," 7.862,38 "
2020,CE,massapê," 8.202,32 "
2020,CE,mauriti," 9.811,91 "
2020,CE,meruoca," 7.904,84 "
2020,CE,milagres," 10.086,12 "
2020,CE,milhã," 12.821,42 "
2020,CE,miraíma," 7.289,46 "
2020,CE,missão velha," 12.954,13 "
2020,CE,mombaça," 9.398,42 "
2020,CE,monsenhor tabosa," 8.588,52 "
2020,CE,morada nova," 18.928,48 "
2020,CE,moraújo," 8.200,94 "
2020,CE,morrinhos," 7.635,05 "
2020,CE,mucambo," 8.005,56 "
2020,CE,mulungu," 11.284,98 "
2020,CE,nova olinda," 10.153,43 "
2020,CE,nova russas," 9.556,58 "
2020,CE,novo oriente," 8.921,11 "
2020,CE,ocara," 8.912,68 "
2020,CE,orós," 9.316,89 "
2020,CE,pacajus," 16.100,81 "
2020,CE,pacatuba," 13.059,07 "
2020,CE,pacoti," 11.105,20 "
2020,CE,pacujá," 8.413,70 "
2020,CE,palhano," 9.874,25 "
2020,CE,palmácia," 8.725,16 "
2020,CE,paracuru," 14.633,22 "
2020,CE,paraipaba," 14.755,89 "
2020,CE,parambu," 8.334,36 "
2020,CE,paramoti," 9.015,57 "
2020,CE,pedra branca," 8.675,86 "
2020,CE,penaforte," 12.715,18 "
2020,CE,pentecoste," 12.798,17 "
2020,CE,pereiro," 25.214,91 "
2020,CE,pindoretama," 12.189,47 "
2020,CE,piquet carneiro," 8.868,11 "
2020,CE,pires ferreira," 7.211,45 "
2020,CE,poranga," 7.880,61 "
2020,CE,porteiras," 11.189,65 "
2020,CE,potengi," 9.353,64 "
2020,CE,potiretama," 13.429,39 "
2020,CE,quiterianópolis," 8.083,40 "
2020,CE,quixadá," 11.973,46 "
2020,CE,quixelô," 10.482,81 "
2020,CE,quixeramobim," 14.474,59 "
2020,CE,quixeré," 20.554,63 "
2020,CE,redenção," 13.216,42 "
2020,CE,reriutaba," 9.707,05 "
2020,CE,russas," 13.451,37 "
2020,CE,saboeiro," 9.553,00 "
2020,CE,salitre," 8.826,75 "
2020,CE,santana do acaraú," 7.884,31 "
2020,CE,santana do cariri," 8.437,24 "
2020,CE,santa quitéria," 12.171,26 "
2020,CE,são benedito," 12.371,40 "
2020,CE,são gonçalo do amarante," 83.473,11 "
2020,CE,são joão do jaguaribe," 13.595,79 "
2020,CE,são luís do curu," 8.962,27 "
2020,CE,senador pompeu," 12.366,24 "
2020,CE,senador sá," 7.683,23 "
2020,CE,sobral," 21.343,10 "
2020,CE,solonópole," 12.957,31 "
2020,CE,tabuleiro do norte," 12.346,84 "
2020,CE,tamboril," 9.964,35 "
2020,CE,tarrafas," 10.406,07 "
2020,CE,tauá," 11.605,35 "
2020,CE,tejuçuoca," 6.958,53 "
2020,CE,tianguá," 21.137,06 "
2020,CE,trairi," 14.795,09 "
2020,CE,tururu," 7.430,37 "
2020,CE,ubajara," 17.903,87 "
2020,CE,umari," 8.338,92 "
2020,CE,umirim," 8.030,88 "
2020,CE,uruburetama," 12.349,85 "
2020,CE,uruoca," 13.874,25 "
2020,CE,varjota," 19.390,59 "
2020,CE,várzea alegre," 10.609,61 "
2020,CE,viçosa do ceará," 8.262,90 "
2020,RN,acari," 11.857,64 "
2020,RN,açu," 20.041,15 "
2020,RN,afonso bezerra," 12.589,17 "
2020,RN,água nova," 10.296,97 "
2020,RN,alexandria," 11.579,11 "
2020,RN,almino afonso," 10.056,04 "
2020,RN,alto do rodrigues," 36.375,17 "
2020,RN,angicos," 15.386,34 "
2020,RN,antônio martins," 8.716,00 "
2020,RN,apodi," 15.230,92 "
2020,RN,areia branca," 25.368,87 "
2020,RN,arês," 29.118,71 "
2020,RN,campo grande," 10.628,57 "
2020,RN,baía formosa," 29.782,91 "
2020,RN,baraúna," 24.463,19 "
2020,RN,barcelona," 10.791,86 "
2020,RN,bento fernandes," 9.771,65 "
2020,RN,bodó," 119.380,48 "
2020,RN,bom jesus," 9.635,20 "
2020,RN,brejinho," 10.637,20 "
2020,RN,caiçara do norte," 13.968,42 "
2020,RN,caiçara do rio do vento," 12.377,02 "
2020,RN,caicó," 18.883,59 "
2020,RN,campo redondo," 8.711,84 "
2020,RN,canguaretama," 17.280,94 "
2020,RN,caraúbas," 15.743,45 "
2020,RN,carnaúba dos dantas," 13.425,32 "
2020,RN,carnaubais," 14.824,85 "
2020,RN,ceará-mirim," 12.914,33 "
2020,RN,cerro corá," 11.101,65 "
2020,RN,coronel ezequiel," 9.080,51 "
2020,RN,coronel joão pessoa," 9.064,59 "
2020,RN,cruzeta," 14.208,18 "
2020,RN,currais novos," 16.670,54 "
2020,RN,doutor severiano," 10.213,73 "
2020,RN,parnamirim," 22.015,57 "
2020,RN,encanto," 9.695,32 "
2020,RN,equador," 11.572,03 "
2020,RN,espírito santo," 8.593,02 "
2020,RN,extremoz," 18.817,17 "
2020,RN,felipe guerra," 16.661,58 "
2020,RN,fernando pedroza," 11.999,30 "
2020,RN,florânia," 11.186,21 "
2020,RN,francisco dantas," 10.796,51 "
2020,RN,frutuoso gomes," 10.340,37 "
2020,RN,galinhos," 30.867,27 "
2020,RN,goianinha," 19.210,14 "
2020,RN,governador dix-sept rosado," 18.135,41 "
2020,RN,grossos," 13.634,57 "
2020,RN,guamaré," 109.101,78 "
2020,RN,ielmo marinho," 9.166,39 "
2020,RN,ipanguaçu," 10.715,46 "
2020,RN,ipueira," 13.322,16 "
2020,RN,itajá," 10.666,93 "
2020,RN,itaú," 12.362,48 "
2020,RN,jaçanã," 8.408,10 "
2020,RN,jandaíra," 10.812,44 "
2020,RN,janduís," 16.505,91 "
2020,RN,januário cicco," 8.069,88 "
2020,RN,japi," 9.322,05 "
2020,RN,jardim de angicos," 21.564,65 "
2020,RN,jardim de piranhas," 12.314,12 "
2020,RN,jardim do seridó," 15.171,02 "
2020,RN,joão câmara," 31.013,55 "
2020,RN,joão dias," 9.863,42 "
2020,RN,josé da penha," 10.355,69 "
2020,RN,jucurutu," 18.522,99 "
2020,RN,jundiá," 9.946,55 "
2020,RN,lagoa d'anta," 10.116,56 "
2020,RN,lagoa de pedras," 9.891,70 "
2020,RN,lagoa de velhos," 13.436,88 "
2020,RN,lagoa nova," 15.608,51 "
2020,RN,lagoa salgada," 10.632,25 "
2020,RN,lajes," 12.286,67 "
2020,RN,lajes pintadas," 10.378,49 "
2020,RN,lucrécia," 13.202,41 "
2020,RN,luís gomes," 8.350,77 "
2020,RN,macaíba," 20.524,42 "
2020,RN,macau," 22.737,29 "
2020,RN,major sales," 10.673,34 "
2020,RN,marcelino vieira," 9.334,19 "
2020,RN,martins," 11.219,41 "
2020,RN,maxaranguape," 10.639,78 "
2020,RN,messias targino," 12.031,97 "
2020,RN,montanhas," 10.921,33 "
2020,RN,monte alegre," 10.958,75 "
2020,RN,monte das gameleiras," 13.674,04 "
2020,RN,mossoró," 23.838,91 "
2020,RN,natal," 25.525,30 "
2020,RN,nísia floresta," 15.771,41 "
2020,RN,nova cruz," 14.093,49 "
2020,RN,olho d'água do borges," 11.860,07 "
2020,RN,ouro branco," 11.326,53 "
2020,RN,paraná," 9.333,84 "
2020,RN,paraú," 13.588,13 "
2020,RN,parazinho," 76.046,11 "
2020,RN,parelhas," 15.862,52 "
2020,RN,rio do fogo," 15.874,93 "
2020,RN,passa e fica," 10.035,56 "
2020,RN,passagem," 11.987,24 "
2020,RN,patu," 12.506,43 "
2020,RN,santa maria," 12.028,84 "
2020,RN,pau dos ferros," 20.462,41 "
2020,RN,pedra grande," 124.924,52 "
2020,RN,pedra preta," 12.742,66 "
2020,RN,pedro avelino," 10.484,77 "
2020,RN,pedro velho," 11.012,70 "
2020,RN,pendências," 31.153,59 "
2020,RN,pilões," 10.730,12 "
2020,RN,poço branco," 8.474,38 "
2020,RN,portalegre," 8.926,24 "
2020,RN,porto do mangue," 18.540,30 "
2020,RN,serra caiada," 9.555,23 "
2020,RN,pureza," 14.267,98 "
2020,RN,rafael fernandes," 10.348,29 "
2020,RN,rafael godeiro," 12.172,81 "
2020,RN,riacho da cruz," 9.907,86 "
2020,RN,riacho de santana," 9.792,66 "
2020,RN,riachuelo," 10.901,78 "
2020,RN,rodolfo fernandes," 11.774,44 "
2020,RN,tibau," 26.400,72 "
2020,RN,ruy barbosa," 11.072,45 "
2020,RN,santa cruz," 14.595,76 "
2020,RN,santana do matos," 12.174,03 "
2020,RN,santana do seridó," 13.002,92 "
2020,RN,santo antônio," 12.017,93 "
2020,RN,são bento do norte," 153.580,64 "
2020,RN,são bento do trairí," 9.902,40 "
2020,RN,são fernando," 15.395,51 "
2020,RN,são francisco do oeste," 11.906,12 "
2020,RN,são gonçalo do amarante," 16.685,14 "
2020,RN,são joão do sabugi," 12.536,16 "
2020,RN,são josé de mipibu," 20.865,03 "
2020,RN,são josé do campestre," 9.028,14 "
2020,RN,são josé do seridó," 16.905,22 "
2020,RN,são miguel," 11.681,66 "
2020,RN,são miguel do gostoso," 38.722,38 "
2020,RN,são paulo do potengi," 12.432,90 "
2020,RN,são pedro," 8.876,55 "
2020,RN,são rafael," 10.377,99 "
2020,RN,são tomé," 9.578,53 "
2020,RN,são vicente," 11.052,24 "
2020,RN,senador elói de souza," 8.821,64 "
2020,RN,senador georgino avelino," 26.059,36 "
2020,RN,serra de são bento," 8.901,43 "
2020,RN,serra do mel," 50.795,43 "
2020,RN,serra negra do norte," 12.205,98 "
2020,RN,serrinha," 10.795,57 "
2020,RN,serrinha dos pintos," 9.679,80 "
2020,RN,severiano melo," 28.288,77 "
2020,RN,sítio novo," 8.705,12 "
2020,RN,taboleiro grande," 11.619,18 "
2020,RN,taipu," 11.078,80 "
2020,RN,tangará," 12.235,20 "
2020,RN,tenente ananias," 9.889,26 "
2020,RN,tenente laurentino cruz," 17.090,47 "
2020,RN,tibau do sul," 27.146,52 "
2020,RN,timbaúba dos batistas," 14.273,90 "
2020,RN,touros," 18.206,68 "
2020,RN,triunfo potiguar," 11.943,65 "
2020,RN,umarizal," 13.423,50 "
2020,RN,upanema," 12.115,60 "
2020,RN,várzea," 10.076,12 "
2020,RN,venha-ver," 9.702,99 "
2020,RN,vera cruz," 9.680,28 "
2020,RN,viçosa," 12.321,17 "
2020,RN,vila flor," 13.893,52 "
2020,PB,água branca," 8.388,85 "
2020,PB,aguiar," 9.905,83 "
2020,PB,alagoa grande," 9.884,10 "
2020,PB,alagoa nova," 15.849,50 "
2020,PB,alagoinha," 8.427,57 "
2020,PB,alcantil," 8.698,72 "
2020,PB,algodão de jandaíra," 10.116,45 "
2020,PB,alhandra," 111.427,12 "
2020,PB,são joão do rio do peixe," 11.664,33 "
2020,PB,amparo," 12.316,27 "
2020,PB,aparecida," 10.648,22 "
2020,PB,araçagi," 10.050,25 "
2020,PB,arara," 7.960,65 "
2020,PB,araruna," 9.067,14 "
2020,PB,areia," 10.754,72 "
2020,PB,areia de baraúnas," 10.457,70 "
2020,PB,areial," 8.602,46 "
2020,PB,aroeiras," 7.886,58 "
2020,PB,assunção," 10.664,02 "
2020,PB,baía da traição," 10.371,91 "
2020,PB,bananeiras," 11.727,56 "
2020,PB,baraúna," 9.427,79 "
2020,PB,barra de santana," 9.713,60 "
2020,PB,barra de santa rosa," 8.924,21 "
2020,PB,barra de são miguel," 11.900,22 "
